unique_id,text,principle_1_x,principle_2_x,principle_3_x,principle_4_x,principle_5_x,principle_6_x,llm_query,principle_1_y,principle_2_y,principle_3_y,principle_4_y,principle_5_y,principle_6_y,iteration
464,"Ladies and Gentlemen,  Side by side with our commitment to mitigation, we recognize our responsibility to contribute to the second major component of the Paris Agreement – supporting developing countries that are struggling with the adverse effects of climate change .",0,0,0,1,0,0,"464 Ladies and Gentlemen,  Side by side with our commitment to mitigation, we recognize our responsibility to contribute to the second major component of the Paris Agreement – supporting developing countries that are struggling with the adverse effects of climate change .
", 0 , 0 , 0 , 1 , 0 , 0,3
491,Let us ensure that the environmental issue is what unifies us because without this cooperation we will not be successful in dealing with the mission we all face .,0,0,1,0,0,0,"491 Let us ensure that the environmental issue is what unifies us because without this cooperation we will not be successful in dealing with the mission we all face .
", 0 , 0 , 0 , 0 , 0 , 0,1
491,Let us ensure that the environmental issue is what unifies us because without this cooperation we will not be successful in dealing with the mission we all face .,0,0,1,0,0,0,"491 Let us ensure that the environmental issue is what unifies us because without this cooperation we will not be successful in dealing with the mission we all face .
", 0 , 0 , 0 , 0 , 0 , 0,2
491,Let us ensure that the environmental issue is what unifies us because without this cooperation we will not be successful in dealing with the mission we all face .,0,0,1,0,0,0,"491 Let us ensure that the environmental issue is what unifies us because without this cooperation we will not be successful in dealing with the mission we all face .
", 0 , 0 , 0 , 0 , 0 , 0,3
499,We believe that any further delay in taking strong action to tackle climate change will only lead to greater adverse impacts on our people and planet .,0,0,1,0,0,0,"499 We believe that any further delay in taking strong action to tackle climate change will only lead to greater adverse impacts on our people and planet .
", 0 , 0 , 0 , 1 , 0 , 0,1
499,We believe that any further delay in taking strong action to tackle climate change will only lead to greater adverse impacts on our people and planet .,0,0,1,0,0,0,"499 We believe that any further delay in taking strong action to tackle climate change will only lead to greater adverse impacts on our people and planet .
", 0 , 0 , 0 , 1 , 0 , 0,2
499,We believe that any further delay in taking strong action to tackle climate change will only lead to greater adverse impacts on our people and planet .,0,0,1,0,0,0,"499 We believe that any further delay in taking strong action to tackle climate change will only lead to greater adverse impacts on our people and planet .
", 0 , 0 , 0 , 1 , 0 , 0,3
499,We believe that any further delay in taking strong action to tackle climate change will only lead to greater adverse impacts on our people and planet .,0,0,1,0,0,0,"499 We believe that any further delay in taking strong action to tackle climate change will only lead to greater adverse impacts on our people and planet .
", 0 , 0 , 0 , 0 , 0 , 0,3
517,"We need enhance d actions and a mbitions, on both mitigation and adaptation, as well as support.",1,0,0,0,0,0,"517 We need enhance d actions and a mbitions, on both mitigation and adaptation, as well as support.
", 0 , 0 , 0 , 0 , 0 , 0,1
517,"We need enhance d actions and a mbitions, on both mitigation and adaptation, as well as support.",1,0,0,0,0,0,"517 We need enhance d actions and a mbitions, on both mitigation and adaptation, as well as support.
", 0 , 1 , 0 , 0 , 0 , 0,2
517,"We need enhance d actions and a mbitions, on both mitigation and adaptation, as well as support.",1,0,0,0,0,0,"517 We need enhance d actions and a mbitions, on both mitigation and adaptation, as well as support.
", 0 , 1 , 0 , 0 , 0 , 0,3
520,Developed countries must support our endeavors .,0,0,0,1,0,0,"520 Developed countries must support our endeavors .
", 0 , 0 , 0 , 0 , 0 , 0,1
520,Developed countries must support our endeavors .,0,0,0,1,0,0,"520 Developed countries must support our endeavors .
", 0 , 0 , 0 , 0 , 0 , 0,2
520,Developed countries must support our endeavors .,0,0,0,1,0,0,"520 Developed countries must support our endeavors .
", 0 , 0 , 0 , 0 , 0 , 0,3
522,"First, the delicate balance achieved in Paris must be preserved.",0,1,0,0,0,0,"522 First, the delicate balance achieved in Paris must be preserved.
", 0 , 0 , 0 , 0 , 0 , 0,1
522,"First, the delicate balance achieved in Paris must be preserved.",0,1,0,0,0,0,"522 First, the delicate balance achieved in Paris must be preserved.
", 0 , 0 , 0 , 0 , 0 , 0,2
522,"First, the delicate balance achieved in Paris must be preserved.",0,1,0,0,0,0,"522 First, the delicate balance achieved in Paris must be preserved.
", 0 , 0 , 0 , 0 , 0 , 0,3
524,"We must reaffirm the provisions and principles of the Convention , in particular , equity and common but differentiated responsibilities and respective capabilities as reflected in the Paris Agreement .",0,1,0,0,0,0,"524 We must reaffirm the provisions and principles of the Convention , in particular , equity and common but differentiated responsibilities and respective capabilities as reflected in the Paris Agreement .
", 0 , 0 , 0 , 0 , 0 , 0,1
524,"We must reaffirm the provisions and principles of the Convention , in particular , equity and common but differentiated responsibilities and respective capabilities as reflected in the Paris Agreement .",0,1,0,0,0,0,"524 We must reaffirm the provisions and principles of the Convention , in particular , equity and common but differentiated responsibilities and respective capabilities as reflected in the Paris Agreement .
", 0 , 0 , 0 , 0 , 0 , 0,2
524,"We must reaffirm the provisions and principles of the Convention , in particular , equity and common but differentiated responsibilities and respective capabilities as reflected in the Paris Agreement .",0,1,0,0,0,0,"524 We must reaffirm the provisions and principles of the Convention , in particular , equity and common but differentiated responsibilities and respective capabilities as reflected in the Paris Agreement .
", 0 , 0 , 0 , 0 , 0 , 0,3
526,"Third , capacity -building support for climate action is critical for developing countries and should be based on and responsive to national needs, foster countr y ownership, participatory, and cross -cutting.",0,1,0,0,0,0,"526 Third , capacity -building support for climate action is critical for developing countries and should be based on and responsive to national needs, foster countr y ownership, participatory, and cross -cutting.
", 0 , 0 , 0 , 0 , 0 , 0,1
526,"Third , capacity -building support for climate action is critical for developing countries and should be based on and responsive to national needs, foster countr y ownership, participatory, and cross -cutting.",0,1,0,0,0,0,"526 Third , capacity -building support for climate action is critical for developing countries and should be based on and responsive to national needs, foster countr y ownership, participatory, and cross -cutting.
", 0 , 0 , 0 , 0 , 0 , 0,2
526,"Third , capacity -building support for climate action is critical for developing countries and should be based on and responsive to national needs, foster countr y ownership, participatory, and cross -cutting.",0,1,0,0,0,0,"526 Third , capacity -building support for climate action is critical for developing countries and should be based on and responsive to national needs, foster countr y ownership, participatory, and cross -cutting.
", 0 , 0 , 0 , 0 , 0 , 0,3
527,"Fourth , developing countries require additional, adequate, predictable and sustainable climate financing to transform our economies to climate resilience and low greenhouse gas emissions.",0,0,0,1,0,0,"527 Fourth , developing countries require additional, adequate, predictable and sustainable climate financing to transform our economies to climate resilience and low greenhouse gas emissions.
", 0 , 0 , 0 , 1 , 0 , 0,1
527,"Fourth , developing countries require additional, adequate, predictable and sustainable climate financing to transform our economies to climate resilience and low greenhouse gas emissions.",0,0,0,1,0,0,"527 Fourth , developing countries require additional, adequate, predictable and sustainable climate financing to transform our economies to climate resilience and low greenhouse gas emissions.
", 0 , 0 , 0 , 1 , 0 , 0,2
527,"Fourth , developing countries require additional, adequate, predictable and sustainable climate financing to transform our economies to climate resilience and low greenhouse gas emissions.",0,0,0,1,0,0,"527 Fourth , developing countries require additional, adequate, predictable and sustainable climate financing to transform our economies to climate resilience and low greenhouse gas emissions.
", 0 , 0 , 0 , 1 , 0 , 0,3
529,"  We reiterate our call for developed country Parties to enhance ambition on the provisi on and mobilization of support , and to achieve a balance between adaptation and mitigation finance , including by setting a target to quadruple resources allocated to adaptation from public and grant -based sources by 2020 .",0,0,0,1,0,0,"529   We reiterate our call for developed country Parties to enhance ambition on the provisi on and mobilization of support , and to achieve a balance between adaptation and mitigation finance , including by setting a target to quadruple resources allocated to adaptation from public and grant -based sources by 2020 .
", 0 , 0 , 0 , 1 , 0 , 0,1
529,"  We reiterate our call for developed country Parties to enhance ambition on the provisi on and mobilization of support , and to achieve a balance between adaptation and mitigation finance , including by setting a target to quadruple resources allocated to adaptation from public and grant -based sources by 2020 .",0,0,0,1,0,0,"529   We reiterate our call for developed country Parties to enhance ambition on the provisi on and mobilization of support , and to achieve a balance between adaptation and mitigation finance , including by setting a target to quadruple resources allocated to adaptation from public and grant -based sources by 2020 .
", 0 , 0 , 0 , 1 , 0 , 0,2
529,"  We reiterate our call for developed country Parties to enhance ambition on the provisi on and mobilization of support , and to achieve a balance between adaptation and mitigation finance , including by setting a target to quadruple resources allocated to adaptation from public and grant -based sources by 2020 .",0,0,0,1,0,0,"529   We reiterate our call for developed country Parties to enhance ambition on the provisi on and mobilization of support , and to achieve a balance between adaptation and mitigation finance , including by setting a target to quadruple resources allocated to adaptation from public and grant -based sources by 2020 .
", 0 , 0 , 0 , 1 , 0 , 0,3
531,"Technology m echanism needs to be enhanced to support the rapid transfer of technologies from developed countries to de veloping countries, helping them to innovate and develop their own technologies.",0,0,0,1,0,0,"531 Technology m echanism needs to be enhanced to support the rapid transfer of technologies from developed countries to de veloping countries, helping them to innovate and develop their own technologies.
", 0 , 0 , 0 , 0 , 0 , 0,1
531,"Technology m echanism needs to be enhanced to support the rapid transfer of technologies from developed countries to de veloping countries, helping them to innovate and develop their own technologies.",0,0,0,1,0,0,"531 Technology m echanism needs to be enhanced to support the rapid transfer of technologies from developed countries to de veloping countries, helping them to innovate and develop their own technologies.
", 0 , 0 , 0 , 0 , 0 , 0,2
531,"Technology m echanism needs to be enhanced to support the rapid transfer of technologies from developed countries to de veloping countries, helping them to innovate and develop their own technologies.",0,0,0,1,0,0,"531 Technology m echanism needs to be enhanced to support the rapid transfer of technologies from developed countries to de veloping countries, helping them to innovate and develop their own technologies.
", 0 , 0 , 0 , 0 , 0 , 0,3
533,"Direct access of all developing country parties of the convention and Paris Agreement to means of implementation including finance, technology trans fer and capacity building provided by multilateral supporting mechanism should be simplified and granted.",0,1,0,0,0,0,"533 Direct access of all developing country parties of the convention and Paris Agreement to means of implementation including finance, technology trans fer and capacity building provided by multilateral supporting mechanism should be simplified and granted.
", 0 , 0 , 0 , 0 , 0 , 0,1
533,"Direct access of all developing country parties of the convention and Paris Agreement to means of implementation including finance, technology trans fer and capacity building provided by multilateral supporting mechanism should be simplified and granted.",0,1,0,0,0,0,"533 Direct access of all developing country parties of the convention and Paris Agreement to means of implementation including finance, technology trans fer and capacity building provided by multilateral supporting mechanism should be simplified and granted.
", 0 , 0 , 0 , 0 , 0 , 0,2
533,"Direct access of all developing country parties of the convention and Paris Agreement to means of implementation including finance, technology trans fer and capacity building provided by multilateral supporting mechanism should be simplified and granted.",0,1,0,0,0,0,"533 Direct access of all developing country parties of the convention and Paris Agreement to means of implementation including finance, technology trans fer and capacity building provided by multilateral supporting mechanism should be simplified and granted.
", 0 , 0 , 0 , 0 , 0 , 0,3
536,"In or der to increase adaptive capacity and resilience, we require the implementation of guarantees of the Paris Agreement in terms of the means of impl ementation.",1,0,0,0,0,0,"536 In or der to increase adaptive capacity and resilience, we require the implementation of guarantees of the Paris Agreement in terms of the means of impl ementation.
", 0 , 0 , 0 , 0 , 0 , 0,1
536,"In or der to increase adaptive capacity and resilience, we require the implementation of guarantees of the Paris Agreement in terms of the means of impl ementation.",1,0,0,0,0,0,"536 In or der to increase adaptive capacity and resilience, we require the implementation of guarantees of the Paris Agreement in terms of the means of impl ementation.
", 0 , 0 , 0 , 0 , 0 , 0,2
536,"In or der to increase adaptive capacity and resilience, we require the implementation of guarantees of the Paris Agreement in terms of the means of impl ementation.",1,0,0,0,0,0,"536 In or der to increase adaptive capacity and resilience, we require the implementation of guarantees of the Paris Agreement in terms of the means of impl ementation.
", 0 , 0 , 0 , 0 , 0 , 0,3
542," Mr President,  We are in very important phase of operationalization of the Paris Agreement in the sense that we need to establish rules and processes necessary to provide operational guidance as well as promote a message of unity amongst Parties, trust and confidence in the process as a key moment .",0,1,0,0,0,0,"542  Mr President,  We are in very important phase of operationalization of the Paris Agreement in the sense that we need to establish rules and processes necessary to provide operational guidance as well as promote a message of unity amongst Parties, trust and confidence in the process as a key moment .
", 0 , 0 , 0 , 0 , 0 , 0,1
542," Mr President,  We are in very important phase of operationalization of the Paris Agreement in the sense that we need to establish rules and processes necessary to provide operational guidance as well as promote a message of unity amongst Parties, trust and confidence in the process as a key moment .",0,1,0,0,0,0,"542  Mr President,  We are in very important phase of operationalization of the Paris Agreement in the sense that we need to establish rules and processes necessary to provide operational guidance as well as promote a message of unity amongst Parties, trust and confidence in the process as a key moment .
", 0 , 0 , 0 , 0 , 0 , 0,2
542," Mr President,  We are in very important phase of operationalization of the Paris Agreement in the sense that we need to establish rules and processes necessary to provide operational guidance as well as promote a message of unity amongst Parties, trust and confidence in the process as a key moment .",0,1,0,0,0,0,"542  Mr President,  We are in very important phase of operationalization of the Paris Agreement in the sense that we need to establish rules and processes necessary to provide operational guidance as well as promote a message of unity amongst Parties, trust and confidence in the process as a key moment .
", 0 , 0 , 0 , 0 , 0 , 0,3
545, We must never out of sight the importance of the cooperation between countries and further work on the inclusion of al l countries in the world in the climate and environmental protection .,0,1,0,0,0,0,"545  We must never out of sight the importance of the cooperation between countries and further work on the inclusion of al l countries in the world in the climate and environmental protection .
", 0 , 0 , 0 , 0 , 0 , 0,1
545, We must never out of sight the importance of the cooperation between countries and further work on the inclusion of al l countries in the world in the climate and environmental protection .,0,1,0,0,0,0,"545  We must never out of sight the importance of the cooperation between countries and further work on the inclusion of al l countries in the world in the climate and environmental protection .
", 0 , 0 , 0 , 0 , 0 , 0,2
545, We must never out of sight the importance of the cooperation between countries and further work on the inclusion of al l countries in the world in the climate and environmental protection .,0,1,0,0,0,0,"545  We must never out of sight the importance of the cooperation between countries and further work on the inclusion of al l countries in the world in the climate and environmental protection .
", 0 , 0 , 0 , 0 , 0 , 0,3
546,"We must activate all our efforts to preserve the environment for future generations, and related to it I would like to thank to all those who, despite the many obstacles and difficulties , continue in these efforts.",0,0,1,0,0,0,"546 We must activate all our efforts to preserve the environment for future generations, and related to it I would like to thank to all those who, despite the many obstacles and difficulties , continue in these efforts.
", 0 , 0 , 1 , 0 , 0 , 0,1
546,"We must activate all our efforts to preserve the environment for future generations, and related to it I would like to thank to all those who, despite the many obstacles and difficulties , continue in these efforts.",0,0,1,0,0,0,"546 We must activate all our efforts to preserve the environment for future generations, and related to it I would like to thank to all those who, despite the many obstacles and difficulties , continue in these efforts.
", 0 , 0 , 1 , 0 , 0 , 0,2
546,"We must activate all our efforts to preserve the environment for future generations, and related to it I would like to thank to all those who, despite the many obstacles and difficulties , continue in these efforts.",0,0,1,0,0,0,"546 We must activate all our efforts to preserve the environment for future generations, and related to it I would like to thank to all those who, despite the many obstacles and difficulties , continue in these efforts.
", 0 , 0 , 1 , 0 , 0 , 0,3
556," If we want to stand a chance to meet these objective s, we will all have to step up our efforts significantly.",0,1,0,0,0,0,"556  If we want to stand a chance to meet these objective s, we will all have to step up our efforts significantly.
", 0 , 0 , 0 , 0 , 0 , 0,1
556," If we want to stand a chance to meet these objective s, we will all have to step up our efforts significantly.",0,1,0,0,0,0,"556  If we want to stand a chance to meet these objective s, we will all have to step up our efforts significantly.
", 0 , 0 , 0 , 0 , 0 , 0,2
556," If we want to stand a chance to meet these objective s, we will all have to step up our efforts significantly.",0,1,0,0,0,0,"556  If we want to stand a chance to meet these objective s, we will all have to step up our efforts significantly.
", 0 , 0 , 0 , 0 , 0 , 0,3
570,"We should make the most of these opportunities by developing and implementing innovative solutions, enabling our businesses to contribute to, and benefit from, the global transition towards a carbon -neutral economy .",0,0,0,0,0,1,"570 We should make the most of these opportunities by developing and implementing innovative solutions, enabling our businesses to contribute to, and benefit from, the global transition towards a carbon -neutral economy .
", 0 , 0 , 0 , 0 , 0 , 1,1
570,"We should make the most of these opportunities by developing and implementing innovative solutions, enabling our businesses to contribute to, and benefit from, the global transition towards a carbon -neutral economy .",0,0,0,0,0,1,"570 We should make the most of these opportunities by developing and implementing innovative solutions, enabling our businesses to contribute to, and benefit from, the global transition towards a carbon -neutral economy .
", 0 , 0 , 0 , 0 , 0 , 1,2
570,"We should make the most of these opportunities by developing and implementing innovative solutions, enabling our businesses to contribute to, and benefit from, the global transition towards a carbon -neutral economy .",0,0,0,0,0,1,"570 We should make the most of these opportunities by developing and implementing innovative solutions, enabling our businesses to contribute to, and benefit from, the global transition towards a carbon -neutral economy .
", 0 , 0 , 0 , 0 , 0 , 1,3
582,The consequences of global warming has a direct healtheffect and the health of this and our future generations depends onthe actions we take now!,0,0,1,0,0,0,"582 The consequences of global warming has a direct healtheffect and the health of this and our future generations depends onthe actions we take now!
", 0 , 0 , 0 , 0 , 0 , 0,1
582,The consequences of global warming has a direct healtheffect and the health of this and our future generations depends onthe actions we take now!,0,0,1,0,0,0,"582 The consequences of global warming has a direct healtheffect and the health of this and our future generations depends onthe actions we take now!
", 0 , 0 , 0 , 0 , 0 , 0,2
582,The consequences of global warming has a direct healtheffect and the health of this and our future generations depends onthe actions we take now!,0,0,1,0,0,0,"582 The consequences of global warming has a direct healtheffect and the health of this and our future generations depends onthe actions we take now!
", 0 , 0 , 0 , 0 , 0 , 0,3
593,It is of great importance for the benefit of all mankind to secure thesustainability of our forests and its rich biodiversity.,0,0,1,0,0,0,"593 It is of great importance for the benefit of all mankind to secure thesustainability of our forests and its rich biodiversity.
", 0 , 0 , 0 , 0 , 0 , 0,1
593,It is of great importance for the benefit of all mankind to secure thesustainability of our forests and its rich biodiversity.,0,0,1,0,0,0,"593 It is of great importance for the benefit of all mankind to secure thesustainability of our forests and its rich biodiversity.
", 0 , 0 , 1 , 0 , 0 , 0,2
593,It is of great importance for the benefit of all mankind to secure thesustainability of our forests and its rich biodiversity.,0,0,1,0,0,0,"593 It is of great importance for the benefit of all mankind to secure thesustainability of our forests and its rich biodiversity.
", 0 , 0 , 1 , 0 , 0 , 0,3
594,"In this regard, itis our firm opinion that the international community has a moralobligation towards Suriname for its contribution to the mitigation ofclimate change.",1,0,0,0,0,0,"594 In this regard, itis our firm opinion that the international community has a moralobligation towards Suriname for its contribution to the mitigation ofclimate change.
", 0 , 0 , 0 , 1 , 0 , 0,1
594,"In this regard, itis our firm opinion that the international community has a moralobligation towards Suriname for its contribution to the mitigation ofclimate change.",1,0,0,0,0,0,"594 In this regard, itis our firm opinion that the international community has a moralobligation towards Suriname for its contribution to the mitigation ofclimate change.
", 0 , 0 , 0 , 0 , 0 , 1,2
594,"In this regard, itis our firm opinion that the international community has a moralobligation towards Suriname for its contribution to the mitigation ofclimate change.",1,0,0,0,0,0,"594 In this regard, itis our firm opinion that the international community has a moralobligation towards Suriname for its contribution to the mitigation ofclimate change.
", 0 , 0 , 0 , 0 , 0 , 1,3
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",1,0,0,0,0,0,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
", 0 , 0 , 0 , 0 , 0 , 0,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",1,0,0,0,0,0,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
", 0 , 0 , 0 , 0 , 0 , 0,2
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",1,0,0,0,0,0,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
", 0 , 0 , 0 , 0 , 0 , 0,3
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",0,1,0,0,0,0,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
", 0 , 0 , 0 , 0 , 0 , 0,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",0,1,0,0,0,0,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
", 0 , 0 , 0 , 0 , 0 , 0,2
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",0,1,0,0,0,0,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
", 0 , 0 , 0 , 0 , 0 , 0,3
614,We believe that rapid implementation of the ParisAgreement is of existential importance.,0,0,1,0,0,0,"614 We believe that rapid implementation of the ParisAgreement is of existential importance.
", 0 , 0 , 0 , 0 , 0 , 0,1
614,We believe that rapid implementation of the ParisAgreement is of existential importance.,0,0,1,0,0,0,"614 We believe that rapid implementation of the ParisAgreement is of existential importance.
", 0 , 0 , 0 , 0 , 0 , 0,2
614,We believe that rapid implementation of the ParisAgreement is of existential importance.,0,0,1,0,0,0,"614 We believe that rapid implementation of the ParisAgreement is of existential importance.
", 0 , 0 , 0 , 0 , 0 , 0,3
615,"The global response to climate changemust put fairness and equity at the heart of its work, and to keep the needs andaspirations of the world’s most vulnerable countries in its line of sight.",0,1,0,0,0,0,"615 The global response to climate changemust put fairness and equity at the heart of its work, and to keep the needs andaspirations of the world’s most vulnerable countries in its line of sight.
", 0 , 0 , 0 , 0 , 0 , 0,1
615,"The global response to climate changemust put fairness and equity at the heart of its work, and to keep the needs andaspirations of the world’s most vulnerable countries in its line of sight.",0,1,0,0,0,0,"615 The global response to climate changemust put fairness and equity at the heart of its work, and to keep the needs andaspirations of the world’s most vulnerable countries in its line of sight.
", 0 , 0 , 0 , 0 , 0 , 0,2
615,"The global response to climate changemust put fairness and equity at the heart of its work, and to keep the needs andaspirations of the world’s most vulnerable countries in its line of sight.",0,1,0,0,0,0,"615 The global response to climate changemust put fairness and equity at the heart of its work, and to keep the needs andaspirations of the world’s most vulnerable countries in its line of sight.
", 0 , 0 , 0 , 0 , 0 , 0,3
619,All nations must raise their ambition and implement significant sectorwideemission reductions as a matter of urgency.,0,1,0,0,0,0,"619 All nations must raise their ambition and implement significant sectorwideemission reductions as a matter of urgency.
", 0 , 1 , 0 , 0 , 0 , 0,1
619,All nations must raise their ambition and implement significant sectorwideemission reductions as a matter of urgency.,0,1,0,0,0,0,"619 All nations must raise their ambition and implement significant sectorwideemission reductions as a matter of urgency.
", 0 , 1 , 0 , 0 , 0 , 0,2
619,All nations must raise their ambition and implement significant sectorwideemission reductions as a matter of urgency.,0,1,0,0,0,0,"619 All nations must raise their ambition and implement significant sectorwideemission reductions as a matter of urgency.
", 0 , 1 , 0 , 0 , 0 , 0,3
621,"COP 23 must make an immediate and strong decision on theWarsaw International Mechanism (WIM) that raises the profile of loss anddamage within the convention, with new and additional finance to helpdeveloping nations cope with unavoidable economic and non-economic losses ofclimate change.",0,0,0,1,0,0,"621 COP 23 must make an immediate and strong decision on theWarsaw International Mechanism (WIM) that raises the profile of loss anddamage within the convention, with new and additional finance to helpdeveloping nations cope with unavoidable economic and non-economic losses ofclimate change.
", 0 , 0 , 0 , 1 , 0 , 0,1
621,"COP 23 must make an immediate and strong decision on theWarsaw International Mechanism (WIM) that raises the profile of loss anddamage within the convention, with new and additional finance to helpdeveloping nations cope with unavoidable economic and non-economic losses ofclimate change.",0,0,0,1,0,0,"621 COP 23 must make an immediate and strong decision on theWarsaw International Mechanism (WIM) that raises the profile of loss anddamage within the convention, with new and additional finance to helpdeveloping nations cope with unavoidable economic and non-economic losses ofclimate change.
", 0 , 0 , 0 , 1 , 0 , 0,2
621,"COP 23 must make an immediate and strong decision on theWarsaw International Mechanism (WIM) that raises the profile of loss anddamage within the convention, with new and additional finance to helpdeveloping nations cope with unavoidable economic and non-economic losses ofclimate change.",0,0,0,1,0,0,"621 COP 23 must make an immediate and strong decision on theWarsaw International Mechanism (WIM) that raises the profile of loss anddamage within the convention, with new and additional finance to helpdeveloping nations cope with unavoidable economic and non-economic losses ofclimate change.
", 0 , 0 , 0 , 1 , 0 , 0,3
625,"We insist that climate action needs adequate, reliable, long-term finance support.",0,0,0,1,0,0,"625 We insist that climate action needs adequate, reliable, long-term finance support.
", 0 , 0 , 0 , 0 , 0 , 0,1
625,"We insist that climate action needs adequate, reliable, long-term finance support.",0,0,0,1,0,0,"625 We insist that climate action needs adequate, reliable, long-term finance support.
", 0 , 0 , 0 , 0 , 0 , 0,2
625,"We insist that climate action needs adequate, reliable, long-term finance support.",0,0,0,1,0,0,"625 We insist that climate action needs adequate, reliable, long-term finance support.
", 0 , 0 , 0 , 0 , 0 , 0,3
627,"The targeted 100 billion USD per year ofpublic sector finance must urgently be mobilized for climate adaptation,mitigation and loss & damage actions, ensuring simplified access for developingcountry Parties.",0,0,0,1,0,0,"627 The targeted 100 billion USD per year ofpublic sector finance must urgently be mobilized for climate adaptation,mitigation and loss & damage actions, ensuring simplified access for developingcountry Parties.
", 0 , 0 , 0 , 0 , 0 , 0,1
627,"The targeted 100 billion USD per year ofpublic sector finance must urgently be mobilized for climate adaptation,mitigation and loss & damage actions, ensuring simplified access for developingcountry Parties.",0,0,0,1,0,0,"627 The targeted 100 billion USD per year ofpublic sector finance must urgently be mobilized for climate adaptation,mitigation and loss & damage actions, ensuring simplified access for developingcountry Parties.
", 0 , 0 , 0 , 0 , 0 , 0,2
627,"The targeted 100 billion USD per year ofpublic sector finance must urgently be mobilized for climate adaptation,mitigation and loss & damage actions, ensuring simplified access for developingcountry Parties.",0,0,0,1,0,0,"627 The targeted 100 billion USD per year ofpublic sector finance must urgently be mobilized for climate adaptation,mitigation and loss & damage actions, ensuring simplified access for developingcountry Parties.
", 0 , 0 , 0 , 0 , 0 , 0,3
629,"Vanuatu embraces the vision of global climate action that actively promoteshuman rights, gender equality and sustainable development for all Parties.",0,1,0,0,0,0,"629 Vanuatu embraces the vision of global climate action that actively promoteshuman rights, gender equality and sustainable development for all Parties.
", 0 , 0 , 0 , 0 , 0 , 0,1
629,"Vanuatu embraces the vision of global climate action that actively promoteshuman rights, gender equality and sustainable development for all Parties.",0,1,0,0,0,0,"629 Vanuatu embraces the vision of global climate action that actively promoteshuman rights, gender equality and sustainable development for all Parties.
", 0 , 0 , 0 , 0 , 0 , 0,2
629,"Vanuatu embraces the vision of global climate action that actively promoteshuman rights, gender equality and sustainable development for all Parties.",0,1,0,0,0,0,"629 Vanuatu embraces the vision of global climate action that actively promoteshuman rights, gender equality and sustainable development for all Parties.
", 0 , 0 , 0 , 0 , 0 , 0,3
630,"To borrow a phrase from the Peoples’ Climate March: to change everything, weneed everyone.",0,1,0,0,0,0,"630 To borrow a phrase from the Peoples’ Climate March: to change everything, weneed everyone.
", 0 , 0 , 0 , 0 , 0 , 0,1
630,"To borrow a phrase from the Peoples’ Climate March: to change everything, weneed everyone.",0,1,0,0,0,0,"630 To borrow a phrase from the Peoples’ Climate March: to change everything, weneed everyone.
", 0 , 0 , 0 , 0 , 0 , 0,2
630,"To borrow a phrase from the Peoples’ Climate March: to change everything, weneed everyone.",0,1,0,0,0,0,"630 To borrow a phrase from the Peoples’ Climate March: to change everything, weneed everyone.
", 0 , 0 , 0 , 0 , 0 , 0,3
632,"Your Excellency, COP President, thisis a great opportunity for the Pacific, we, the small island developing states needunited leadership now for an ambitious outcome of this Islands COP, we surviveor we sink together.",0,0,0,1,0,0,"632 Your Excellency, COP President, thisis a great opportunity for the Pacific, we, the small island developing states needunited leadership now for an ambitious outcome of this Islands COP, we surviveor we sink together.
", 0 , 0 , 0 , 0 , 0 , 0,1
632,"Your Excellency, COP President, thisis a great opportunity for the Pacific, we, the small island developing states needunited leadership now for an ambitious outcome of this Islands COP, we surviveor we sink together.",0,0,0,1,0,0,"632 Your Excellency, COP President, thisis a great opportunity for the Pacific, we, the small island developing states needunited leadership now for an ambitious outcome of this Islands COP, we surviveor we sink together.
", 0 , 0 , 0 , 0 , 0 , 0,2
632,"Your Excellency, COP President, thisis a great opportunity for the Pacific, we, the small island developing states needunited leadership now for an ambitious outcome of this Islands COP, we surviveor we sink together.",0,0,0,1,0,0,"632 Your Excellency, COP President, thisis a great opportunity for the Pacific, we, the small island developing states needunited leadership now for an ambitious outcome of this Islands COP, we surviveor we sink together.
", 0 , 0 , 0 , 0 , 0 , 0,3
647,"Therefore, Indonesia would like to urge our d eveloped country par tners , to meet their pre -2020 commitment , and to rapidly increase their ambition in meeting the objectives of the Paris Agreement , both in emission reduction and in providing means of implementation , to developing countries .",0,0,0,1,0,0,"647 Therefore, Indonesia would like to urge our d eveloped country par tners , to meet their pre -2020 commitment , and to rapidly increase their ambition in meeting the objectives of the Paris Agreement , both in emission reduction and in providing means of implementation , to developing countries .
", 0 , 0 , 0 , 0 , 0 , 0,1
