unique_id,text,PRINCIPLE_x,TOPIC_x,UNIT_x,SHAPE_x,llm_query,PRINCIPLE_y,TOPIC_y,UNIT_y,SHAPE_y,iteration
1090,"We call upon the developed countries that have contributed more to the accumulation of greenhouse gas emissions, to deliver on their promise s and increase financial support to vulnerable nations , to enable them undertake the necessary transitions , and build climate -resilient societies that are critical to meeting the SDG targets.",prioritarian,UNFCCC agreements and principles,financial resources,proportional to contribution,"1090 We call upon the developed countries that have contributed more to the accumulation of greenhouse gas emissions, to deliver on their promise s and increase financial support to vulnerable nations , to enable them undertake the necessary transitions , and build climate -resilient societies that are critical to meeting the SDG targets.
",prioritarian,financial mechanisms,financial resources,priority to worst off,1
1092,"We must educate our citizens about climate change, foster a sense of stewardship, and inspire them to participate actively in our efforts to transition and adapt.",general normative statement,other,not indicated,not indicated,"1092 We must educate our citizens about climate change, foster a sense of stewardship, and inspire them to participate actively in our efforts to transition and adapt.
",utilitarian,other,not indicated,not indicated,1
1093,"We must view climate education as an investment in the future , which require s the effort of all.",utilitarian,other,not indicated,not indicated,"1093 We must view climate education as an investment in the future , which require s the effort of all.
",utilitarian,other,not indicated,not indicated,1
1095,"It is incumbent upon us to act together, with determination and urgency.",utilitarian,cooperation,not indicated,not indicated,"1095 It is incumbent upon us to act together, with determination and urgency.
",utilitarian,urgency,responsibility,not indicated,1
1098,"Together, we can achieve our climate goals, and through collective action, we can ensure that finance, climate transition, and adaptation are not just themes for discussion but cornerstones of our shared future to have a healthy and wealthy planet.",utilitarian,cooperation,not indicated,not indicated,"1098 Together, we can achieve our climate goals, and through collective action, we can ensure that finance, climate transition, and adaptation are not just themes for discussion but cornerstones of our shared future to have a healthy and wealthy planet.
",egalitarian,cooperation,financial resources,equality,1
1099,"Thank you, and let us work together for a more sustainable and resilient world.",utilitarian,cooperation,not indicated,not indicated,"1099 Thank you, and let us work together for a more sustainable and resilient world.
",general normative statement,cooperation,not indicated,not indicated,1
1110,"We implore the global commun ity to bolster international cooperation, facilitating the transfer of green technologies to developing nations and call for the phase out of fossil fuel as a priority.",prioritarian,cooperation,technological resources,priority to worst off,"1110 We implore the global commun ity to bolster international cooperation, facilitating the transfer of green technologies to developing nations and call for the phase out of fossil fuel as a priority.
",utilitarian,cooperation,technological resources,needs based,1
1113,"  We call for increased support to enhance our adaptive capacity, especially in the areas of water resource management, agriculture, health and infrastructure.",prioritarian,adaptation,support,needs based,"1113   We call for increased support to enhance our adaptive capacity, especially in the areas of water resource management, agriculture, health and infrastructure.
",prioritarian,adaptation,support,priority to worst off,1
1117,It is imperative that adaptation financing must be the high point of COP28 and becomes more accessible and tailored to the specific needs of the most vulnerable.,prioritarian,financial mechanisms,financial resources,priority to worst off,"1117 It is imperative that adaptation financing must be the high point of COP28 and becomes more accessible and tailored to the specific needs of the most vulnerable.
",prioritarian,financial mechanisms,financial resources,needs based,1
1120,"We urge o thers to contribute to the fund that will assist developing countries in coping with the unavoidable consequences of climate change, including addressing the displacement of communities and the loss of biodiversity.",prioritarian,financial mechanisms,financial resources,priority to worst off,"1120 We urge o thers to contribute to the fund that will assist developing countries in coping with the unavoidable consequences of climate change, including addressing the displacement of communities and the loss of biodiversity.
",prioritarian,financial mechanisms,financial resources,priority to worst off,1
1121,Until the fund is fully funded and opera tionalised Jamaica calls for consideration to be given to the facilitation of an emergency compensation mechanism for the 20? Most impacted countries to receive well needed assistance immediately.,prioritarian,financial mechanisms,financial resources,priority to worst off,"1121 Until the fund is fully funded and opera tionalised Jamaica calls for consideration to be given to the facilitation of an emergency compensation mechanism for the 20? Most impacted countries to receive well needed assistance immediately.
",prioritarian,financial mechanisms,financial resources,priority to worst off,1
1123,"Jamaica urges developed nations to fulfill their commitment to mobilize $100 billion annually, with a substantial portion allocated to adaptation efforts.",general normative statement,UNFCCC agreements and principles,financial resources,proportional to commitment,"1123 Jamaica urges developed nations to fulfill their commitment to mobilize $100 billion annually, with a substantial portion allocated to adaptation efforts.
",sufficientarian,financial mechanisms,financial resources,proportional to commitment,1
1127,We emphasize the need for coherent and comprehensive policies that integrate climate considerations across all sectors.,egalitarian,new UNFCCC policy,not indicated,not indicated,"1127 We emphasize the need for coherent and comprehensive policies that integrate climate considerations across all sectors.
",utilitarian,new UNFCCC policy,not indicated,not indicated,1
1129,In addition we urge that climate change impacts on Oceans and Education be included in the critical areas for mainstreaming attention.,general normative statement,other,not indicated,not indicated,"1129 In addition we urge that climate change impacts on Oceans and Education be included in the critical areas for mainstreaming attention.
",utilitarian,new UNFCCC policy,not indicated,not indicated,1
1135,"We encourage all nations to adopt a similar approach, recognizing that collective action is the only way forwar d.",egalitarian,urgency,not indicated,not indicated,"1135 We encourage all nations to adopt a similar approach, recognizing that collective action is the only way forwar d.
",egalitarian,cooperation,not indicated,equality,1
1139,"Let us rise above our differences, unite in purpose, and forge a path towards a sustainable and resilient future.",egalitarian,cooperation,not indicated,not indicated,"1139 Let us rise above our differences, unite in purpose, and forge a path towards a sustainable and resilient future.
",egalitarian,cooperation,not indicated,equality,1
1150," So, my friends, as we meet here today to talk about inclusivity in climate response , let’s be inclusive of the most vulnerable : Palestinians , severely impacted by the war on Gaza.",prioritarian,new UNFCCC policy,not indicated,not indicated,"1150  So, my friends, as we meet here today to talk about inclusivity in climate response , let’s be inclusive of the most vulnerable : Palestinians , severely impacted by the war on Gaza.
",prioritarian,cooperation,not indicated,priority to worst off,1
1172," As we work to catch up on lost time and progress , we cannot forget the most vulnerable .",prioritarian,urgency,not indicated,not indicated,"1172  As we work to catch up on lost time and progress , we cannot forget the most vulnerable .
",prioritarian,cooperation,not indicated,priority to worst off,1
1173," Conflict -ridden communities, refugees, and developing countries must not be left alone to face a global problem.",prioritarian,new UNFCCC policy,not indicated,not indicated,"1173  Conflict -ridden communities, refugees, and developing countries must not be left alone to face a global problem.
",prioritarian,cooperation,not indicated,priority to worst off,1
1174,"Nor can we stand by , as the massive destruction of a relentless war in Gaza threatens more people and holds back progress toward a better global future.",utilitarian,other,not indicated,not indicated,"1174 Nor can we stand by , as the massive destruction of a relentless war in Gaza threatens more people and holds back progress toward a better global future.
",utilitarian,cooperation,not indicated,not indicated,1
1198," We recognise that we must deliver on our collective commitment to the US $100 billion goal, and on loss and damage finance, and do it in a way that works for our partners in the Pacific.",prioritarian,financial mechanisms,financial resources,proportional to commitment,"1198  We recognise that we must deliver on our collective commitment to the US $100 billion goal, and on loss and damage finance, and do it in a way that works for our partners in the Pacific.
",sufficientarian,financial mechanisms,financial resources,proportional to commitment,1
1205," We need a course correction, and working together is critical for global prosperity in a carbon constrained future.",utilitarian,cooperation,not indicated,not indicated,"1205  We need a course correction, and working together is critical for global prosperity in a carbon constrained future.
",utilitarian,cooperation,not indicated,not indicated,1
