unique_id,text,PRINCIPLE_x,llm_query,PRINCIPLE_y,iteration
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",not evaluated,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
