unique_id,text,PRINCIPLE_x,llm_query,PRINCIPLE_y,iteration
590,"The Republic of Suriname is committed to maintaining a forestcover of 93% as stated in the message of the President of Surinameto the President of the COP 23 and I quote“I am very proud of the contribution we have made to environmentalsustainability in Suriname, and under my stewardship, Suriname iscommitted to maintain its leadership position as one of the world’smost carbon negative countries.",not evaluated,"590 The Republic of Suriname is committed to maintaining a forestcover of 93% as stated in the message of the President of Surinameto the President of the COP 23 and I quote“I am very proud of the contribution we have made to environmentalsustainability in Suriname, and under my stewardship, Suriname iscommitted to maintain its leadership position as one of the world’smost carbon negative countries.
",not evaluated,1
591,"""I invite you, to join our efforts to capour forest cover at 93%.",not evaluated,"591 ""I invite you, to join our efforts to capour forest cover at 93%.
",egalitarian,1
592,"It is a commitment we make as a nation, meaning in fact anundertaking that will require science a technology, expertise,technical support, and above all, the necessary financial resourcesand the pollical will of the global community in a durablePartnership”.",not evaluated,"592 It is a commitment we make as a nation, meaning in fact anundertaking that will require science a technology, expertise,technical support, and above all, the necessary financial resourcesand the pollical will of the global community in a durablePartnership”.
",egalitarian,1
593,It is of great importance for the benefit of all mankind to secure thesustainability of our forests and its rich biodiversity.,utilitarian,"593 It is of great importance for the benefit of all mankind to secure thesustainability of our forests and its rich biodiversity.
",utilitarian,1
594,"In this regard, itis our firm opinion that the international community has a moralobligation towards Suriname for its contribution to the mitigation ofclimate change.",general normative statement,"594 In this regard, itis our firm opinion that the international community has a moralobligation towards Suriname for its contribution to the mitigation ofclimate change.
",prioritarian,1
595,Financial support and technical assistance in thedevelopment of sustainable forest management and climate changeresilience will substantially facilitate our efforts.,not evaluated,"595 Financial support and technical assistance in thedevelopment of sustainable forest management and climate changeresilience will substantially facilitate our efforts.
",prioritarian,1
596,I thank you.,not evaluated,"596 I thank you.
",not evaluated,1
597,"Excellencies, Distinguished DelegatesLadies and GentlemenI bring to you all warm greetings from the people of the Republic of Vanuatu,whom I am privileged to represent at this historic Island COP.",not evaluated,"597 Excellencies, Distinguished DelegatesLadies and GentlemenI bring to you all warm greetings from the people of the Republic of Vanuatu,whom I am privileged to represent at this historic Island COP.
",not evaluated,1
598,I must start with a heartfelt congratulation to the COP23 Presidency.,not evaluated,"598 I must start with a heartfelt congratulation to the COP23 Presidency.
",not evaluated,1
599,"On behalfof the people of Vanuatu, I express our deepest gratitude to you and Fiji forbringing Pacific Island values, strength and vision to this important forum.",not evaluated,"599 On behalfof the people of Vanuatu, I express our deepest gratitude to you and Fiji forbringing Pacific Island values, strength and vision to this important forum.
",not evaluated,1
600,I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.,not evaluated,"600 I mustalso express our heartfelt thanks to the Federal Republic of Germany and theUNFCCC Secretariat for your kind hospitality in this beautiful city of Bonn.
",not evaluated,1
601,Wecall for future Climate Conferences to be hosted by small island developing states.,not evaluated,"601 Wecall for future Climate Conferences to be hosted by small island developing states.
",general normative statement,1
602,"Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.",not evaluated,"602 Mr President, we have travelled a long way to this place to show our resolve andfight against climate change alongside our Island brothers and sisters, as we raceever closer towards a risky future.
",egalitarian,1
603,"As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.",not evaluated,"603 As SIDS, simultaneously sustained andthreatened by the waves and heat of the Pacific Ocean and sun, we are amongthose nations most exposed to the early impacts of human induced climatechange.
",prioritarian,1
604,We are not the contributors but the victims.,not evaluated,"604 We are not the contributors but the victims.
",prioritarian,1
605,"As extreme weather events visit our shores with greater frequency and ferocity,and the steady destruction of sea-level rise, coral bleaching and oceanacidification gnaw at the foundations of our economy, land and culture, we arehere to remind you of the urgency of this fight.",not evaluated,"605 As extreme weather events visit our shores with greater frequency and ferocity,and the steady destruction of sea-level rise, coral bleaching and oceanacidification gnaw at the foundations of our economy, land and culture, we arehere to remind you of the urgency of this fight.
",prioritarian,1
606,Category 5 Tropical Cyclones are now a norm in my country causingirrecoverable losses and damages to our economy.,not evaluated,"606 Category 5 Tropical Cyclones are now a norm in my country causingirrecoverable losses and damages to our economy.
",not evaluated,1
607,—this is a stark reminder ofwhat we will continue to lose in years to come if we fail to take ambitious actiontoday.,not evaluated,"607 —this is a stark reminder ofwhat we will continue to lose in years to come if we fail to take ambitious actiontoday.
",utilitarian,1
608,Within the current convention processes we must see significant actiontowards implementing Article 8 on Loss & Damage.,not evaluated,"608 Within the current convention processes we must see significant actiontowards implementing Article 8 on Loss & Damage.
",general normative statement,1
609,Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.,not evaluated,"609 Science tells us that we must peak global greenhouse gas emissions and rapidlymove towards net-zero emissions if we are to have even a chance at achieving thecritical 1.5°C temperature target set down by the Paris Agreement.
",utilitarian,1
610,"This is anenormous task, but we need to see more ambition on climate action across theworld.",general normative statement,"610 This is anenormous task, but we need to see more ambition on climate action across theworld.
",utilitarian,1
611,"I thank individuals, organisations and Governments at all levels—we seeyour actions.",not evaluated,"611 I thank individuals, organisations and Governments at all levels—we seeyour actions.
",not evaluated,1
612,"Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.",not evaluated,"612 Thank you for doing your part to raise global ambition on climateaction, especially in this critical pre-2020 period.
",not evaluated,1
613,"Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.",egalitarian,"613 Mr President, We urge all Parties to work in the Talanoa spirit of solidarity andcooperation moving forward.
",egalitarian,1
614,We believe that rapid implementation of the ParisAgreement is of existential importance.,utilitarian,"614 We believe that rapid implementation of the ParisAgreement is of existential importance.
",utilitarian,1
615,"The global response to climate changemust put fairness and equity at the heart of its work, and to keep the needs andaspirations of the world’s most vulnerable countries in its line of sight.",egalitarian,"615 The global response to climate changemust put fairness and equity at the heart of its work, and to keep the needs andaspirations of the world’s most vulnerable countries in its line of sight.
",egalitarian,1
616,Vanuatu notes with concern the substantial gap between currently committedmitigation targets and the action needed to limit warming to 1.5°C above preindustriallevels.,not evaluated,"616 Vanuatu notes with concern the substantial gap between currently committedmitigation targets and the action needed to limit warming to 1.5°C above preindustriallevels.
",general normative statement,1
617,"Although Vanuatu’s contributions to global emissions arenegligible, we are committed to leading the way to a renewable future.",not evaluated,"617 Although Vanuatu’s contributions to global emissions arenegligible, we are committed to leading the way to a renewable future.
",general normative statement,1
618,OurNationally Determined Contribution aspires to achieve 100% renewable energyby 2030.,not evaluated,"618 OurNationally Determined Contribution aspires to achieve 100% renewable energyby 2030.
",general normative statement,1
619,All nations must raise their ambition and implement significant sectorwideemission reductions as a matter of urgency.,egalitarian,"619 All nations must raise their ambition and implement significant sectorwideemission reductions as a matter of urgency.
",utilitarian,1
620,"Mr President, Vanuatu fully backs your Presidency in your emphasis onachieving an adequate global response to the unavoidable loss and damage causedby climate impacts.",not evaluated,"620 Mr President, Vanuatu fully backs your Presidency in your emphasis onachieving an adequate global response to the unavoidable loss and damage causedby climate impacts.
",not evaluated,1
621,"COP 23 must make an immediate and strong decision on theWarsaw International Mechanism (WIM) that raises the profile of loss anddamage within the convention, with new and additional finance to helpdeveloping nations cope with unavoidable economic and non-economic losses ofclimate change.",prioritarian,"621 COP 23 must make an immediate and strong decision on theWarsaw International Mechanism (WIM) that raises the profile of loss anddamage within the convention, with new and additional finance to helpdeveloping nations cope with unavoidable economic and non-economic losses ofclimate change.
",prioritarian,1
622,"Adverse climate impacts are already affecting all of our key sectors, fromagriculture, health to tourism, and we need support to implement innovativeadaptation initiatives that draw upon and strengthen the traditional knowledgeand practices of our people.",not evaluated,"622 Adverse climate impacts are already affecting all of our key sectors, fromagriculture, health to tourism, and we need support to implement innovativeadaptation initiatives that draw upon and strengthen the traditional knowledgeand practices of our people.
",prioritarian,1
623,Bringing oceans into the climate convention is ofhigh importance.,not evaluated,"623 Bringing oceans into the climate convention is ofhigh importance.
",general normative statement,1
624,"In this context, Vanuatu reiterates that the Adaptation Fundshall serve the Paris Agreement.",not evaluated,"624 In this context, Vanuatu reiterates that the Adaptation Fundshall serve the Paris Agreement.
",general normative statement,1
625,"We insist that climate action needs adequate, reliable, long-term finance support.",prioritarian,"625 We insist that climate action needs adequate, reliable, long-term finance support.
",sufficientarian,1
626,"This is important for nations like mine, which face the unique and unprecedentedchallenge of lifting our people out of poverty, without relying on fossil fuels,amidst worsening climatic conditions.",not evaluated,"626 This is important for nations like mine, which face the unique and unprecedentedchallenge of lifting our people out of poverty, without relying on fossil fuels,amidst worsening climatic conditions.
",prioritarian,1
627,"The targeted 100 billion USD per year ofpublic sector finance must urgently be mobilized for climate adaptation,mitigation and loss & damage actions, ensuring simplified access for developingcountry Parties.",prioritarian,"627 The targeted 100 billion USD per year ofpublic sector finance must urgently be mobilized for climate adaptation,mitigation and loss & damage actions, ensuring simplified access for developingcountry Parties.
",sufficientarian,1
628,"Mr President, we wish to see that vulnerability to climate change and naturaldisasters be considered in the graduation preparation of countries from LDCs; asnatural disasters such as tropical cyclone can entirely erase a country’s economyin a few hours.",not evaluated,"628 Mr President, we wish to see that vulnerability to climate change and naturaldisasters be considered in the graduation preparation of countries from LDCs; asnatural disasters such as tropical cyclone can entirely erase a country’s economyin a few hours.
",prioritarian,1
629,"Vanuatu embraces the vision of global climate action that actively promoteshuman rights, gender equality and sustainable development for all Parties.",egalitarian,"629 Vanuatu embraces the vision of global climate action that actively promoteshuman rights, gender equality and sustainable development for all Parties.
",egalitarian,1
630,"To borrow a phrase from the Peoples’ Climate March: to change everything, weneed everyone.",egalitarian,"630 To borrow a phrase from the Peoples’ Climate March: to change everything, weneed everyone.
",egalitarian,1
631,"We have been encouraged by the determination shown by so many at this COP,but progress is insufficient without action.",not evaluated,"631 We have been encouraged by the determination shown by so many at this COP,but progress is insufficient without action.
",utilitarian,1
632,"Your Excellency, COP President, thisis a great opportunity for the Pacific, we, the small island developing states needunited leadership now for an ambitious outcome of this Islands COP, we surviveor we sink together.",prioritarian,"632 Your Excellency, COP President, thisis a great opportunity for the Pacific, we, the small island developing states needunited leadership now for an ambitious outcome of this Islands COP, we surviveor we sink together.
",egalitarian,1
633,I thank you Mr. President.,not evaluated,"633 I thank you Mr. President.
",not evaluated,1
634,"Thank you Mr. President, Indonesia would like to congratulate Poland for assuming the COP -24 Presidency .",not evaluated,"634 Thank you Mr. President, Indonesia would like to congratulate Poland for assuming the COP -24 Presidency .
",not evaluated,1
635,We thank the Government and the people of Katowice for their hospitality.,not evaluated,"635 We thank the Government and the people of Katowice for their hospitality.
",not evaluated,1
636,Indonesia believe s that we gather here with the commitment to complete our mandate from Paris .,not evaluated,"636 Indonesia believe s that we gather here with the commitment to complete our mandate from Paris .
",general normative statement,1
637,"We are confident , that under your very able leadership, Mr. President, we could adop t a balance – comprehensive Paris Agreement rule book, result ing from a transparent, inclusive, and country driven process es, and applicable to all with the principle of CBDR -RC.",not evaluated,"637 We are confident , that under your very able leadership, Mr. President, we could adop t a balance – comprehensive Paris Agreement rule book, result ing from a transparent, inclusive, and country driven process es, and applicable to all with the principle of CBDR -RC.
",egalitarian,1
638,"  Mr. President,  Indonesia is one among countries which ratified the Paris Agreement , less than one year after the adoption of the agreement.",not evaluated,"638   Mr. President,  Indonesia is one among countries which ratified the Paris Agreement , less than one year after the adoption of the agreement.
",not evaluated,1
639,"We have set an ambitious unconditional target of 29% up to 41% conditional target of emission reduction from 2030 BAU scenario, with forestry and energy as the major targeted sectors.",not evaluated,"639 We have set an ambitious unconditional target of 29% up to 41% conditional target of emission reduction from 2030 BAU scenario, with forestry and energy as the major targeted sectors.
",general normative statement,1
640,"Adaptation is an important part of our NDC, with three target area of climate resilience , namely economy, social and livelihood, and lastly ecosystem and landscape.",not evaluated,"640 Adaptation is an important part of our NDC, with three target area of climate resilience , namely economy, social and livelihood, and lastly ecosystem and landscape.
",not evaluated,1
641,"  Our nation al values and goals will enable us to meet our commitment under the Paris Agree ment, mandating that all citizens have the right for good environment, and that natural resources are governed by the states for the greatest prosperity of the citizens in Sustainable way, as reflected in our Constitution 1945’s Articles 28 H and Article 33.",not evaluated,"641   Our nation al values and goals will enable us to meet our commitment under the Paris Agree ment, mandating that all citizens have the right for good environment, and that natural resources are governed by the states for the greatest prosperity of the citizens in Sustainable way, as reflected in our Constitution 1945’s Articles 28 H and Article 33.
",utilitarian,1
642,"Under President Joko Widodo administrative government, relevant policy reform s have been carried out , including legal the recognition of the rights of Masyarakat Hukum Adat or local natives , improving access for local communities to forest land and resources through Social Forestry, enhancing Forest Management Unit at site level , and implementing joint adaptation and mitigation at the grass root levels .",not evaluated,"642 Under President Joko Widodo administrative government, relevant policy reform s have been carried out , including legal the recognition of the rights of Masyarakat Hukum Adat or local natives , improving access for local communities to forest land and resources through Social Forestry, enhancing Forest Management Unit at site level , and implementing joint adaptation and mitigation at the grass root levels .
",not evaluated,1
643,There are also efforts in energy sector through the development of renewable energy and policy to enhance the quality of fossil fuel and coal.,not evaluated,"643 There are also efforts in energy sector through the development of renewable energy and policy to enhance the quality of fossil fuel and coal.
",not evaluated,1
644,"The increasing roles of Non -Party stakeholders are encouraging and very dynamic , from the sub-national government, private sectors, civil societies to grassroots, as well as the supports from the parliament,   and judiciary for enforcement .",not evaluated,"644 The increasing roles of Non -Party stakeholders are encouraging and very dynamic , from the sub-national government, private sectors, civil societies to grassroots, as well as the supports from the parliament,   and judiciary for enforcement .
",not evaluated,1
645,"In tracking our progress, we established a National Registry System to record and monitor all climate actions and their respective resources, as well as on the final stage of financial channeling arrangement.",not evaluated,"645 In tracking our progress, we established a National Registry System to record and monitor all climate actions and their respective resources, as well as on the final stage of financial channeling arrangement.
",not evaluated,1
646," Mr. President ,  The recent IPCC’s Special Report on Global Warming of 1.5o C, highlighted the importance of early action against climate change, which makes the role of pre -2020 ambition even more critical.",not evaluated,"646  Mr. President ,  The recent IPCC’s Special Report on Global Warming of 1.5o C, highlighted the importance of early action against climate change, which makes the role of pre -2020 ambition even more critical.
",utilitarian,1
647,"Therefore, Indonesia would like to urge our d eveloped country par tners , to meet their pre -2020 commitment , and to rapidly increase their ambition in meeting the objectives of the Paris Agreement , both in emission reduction and in providing means of implementation , to developing countries .",prioritarian,"647 Therefore, Indonesia would like to urge our d eveloped country par tners , to meet their pre -2020 commitment , and to rapidly increase their ambition in meeting the objectives of the Paris Agreement , both in emission reduction and in providing means of implementation , to developing countries .
",prioritarian,1
648,"  Mr. President,  We recognized , the importance for all countries to transform , to low emission and climate resilience development pathway .",not evaluated,"648   Mr. President,  We recognized , the importance for all countries to transform , to low emission and climate resilience development pathway .
",general normative statement,1
649,"Indonesia, like many other emerging economies, fac es challenges in balancing between meeting international commitment and achieving national develo pment objectives .",not evaluated,"649 Indonesia, like many other emerging economies, fac es challenges in balancing between meeting international commitment and achieving national develo pment objectives .
",general normative statement,1
650,"Indonesia , would like to see fair and just international policies that are conducive for both international and national interests.",egalitarian,"650 Indonesia , would like to see fair and just international policies that are conducive for both international and national interests.
",egalitarian,1
651,We could not accept the use of environmental issues including climate to be a means of disguise trade dis crimination against developing countries.,egalitarian,"651 We could not accept the use of environmental issues including climate to be a means of disguise trade dis crimination against developing countries.
",egalitarian,1
652,"In closing, Mr. President, we should not allow any attempt to renegotiate the Paris Agreement.",not evaluated,"652 In closing, Mr. President, we should not allow any attempt to renegotiate the Paris Agreement.
",general normative statement,1
653,"Indonesia assures you our good faith to achieving concrete results in Katowice , and looks forward to support your leadership by working together constructively with other Parties.",not evaluated,"653 Indonesia assures you our good faith to achieving concrete results in Katowice , and looks forward to support your leadership by working together constructively with other Parties.
",not evaluated,1
654, Thank you Mr. President .,not evaluated,"654  Thank you Mr. President .
",not evaluated,1
655," Mr. President, Your Excellencies, Distinguished Guests, Ladies and Gentlemen, I would like to congratulate you, Mr. P resident , on your election as the President of COP 24 , and I am confident that you will lead this process in an open, transparent and inclusive manner.",not evaluated,"655  Mr. President, Your Excellencies, Distinguished Guests, Ladies and Gentlemen, I would like to congratulate you, Mr. P resident , on your election as the President of COP 24 , and I am confident that you will lead this process in an open, transparent and inclusive manner.
",not evaluated,1
656,I also assure you of my delegation’s full cooperation and commitment in reaching a n agreed outco me in Ka towice.,not evaluated,"656 I also assure you of my delegation’s full cooperation and commitment in reaching a n agreed outco me in Ka towice.
",not evaluated,1
657,"The fifth assessment report of the Intergovernmental Panel on Climate Change (IPCC) has confirmed that the climate system, including the atmosphere and the oceans, have warmed , and sea levels have risen.",not evaluated,"657 The fifth assessment report of the Intergovernmental Panel on Climate Change (IPCC) has confirmed that the climate system, including the atmosphere and the oceans, have warmed , and sea levels have risen.
",not evaluated,1
658,"The report further indicates that li miting warming to 1.5oC is possible , provided immediate robust actions to reduce emissions are taken , and this should be done in accordance with the principle of common but differentiated responsibilities and respective capabilities.",not evaluated,"658 The report further indicates that li miting warming to 1.5oC is possible , provided immediate robust actions to reduce emissions are taken , and this should be done in accordance with the principle of common but differentiated responsibilities and respective capabilities.
",egalitarian,1
659,We therefore urge Anne x I Parties to demonstrate leadership a nd raise their level of ambition to the scale req uired by science and equity.,egalitarian,"659 We therefore urge Anne x I Parties to demonstrate leadership a nd raise their level of ambition to the scale req uired by science and equity.
",egalitarian,1
660,"It is alarming to note that, as we become more aware of the intrinsic need to combat climate change, our actions are not commensurate with the essential level of commitment to th e objectives agreed under the Convention and the Paris Agreement.",general normative statement,"660 It is alarming to note that, as we become more aware of the intrinsic need to combat climate change, our actions are not commensurate with the essential level of commitment to th e objectives agreed under the Convention and the Paris Agreement.
",general normative statement,1
661,"  Mr. President,  At local level, we are experiencing extreme weather events, p rolonged droughts and frequent floods are normal feature s of our climat e in Lesotho.",not evaluated,"661   Mr. President,  At local level, we are experiencing extreme weather events, p rolonged droughts and frequent floods are normal feature s of our climat e in Lesotho.
",not evaluated,1
662,"The recent intense drought of the year 2015/2016 and the current El Nino , are rude remin der that climate change is real.",not evaluated,"662 The recent intense drought of the year 2015/2016 and the current El Nino , are rude remin der that climate change is real.
",not evaluated,1
663,"It is estimated that more than 300,000 people in Lesotho will face food shortage until April next year .",not evaluated,"663 It is estimated that more than 300,000 people in Lesotho will face food shortage until April next year .
",not evaluated,1
664," Despite the chal lenges we face, L esotho is voluntarily implementing a number of initiatives to adapt and reduce greenho use gases.",not evaluated,"664  Despite the chal lenges we face, L esotho is voluntarily implementing a number of initiatives to adapt and reduce greenho use gases.
",not evaluated,1
665,"My country’s Nationally Determined Contributions and National Climate Change Policy , have outlined both adaptation and mi tigation actions, clearly in dicating o ur proposed efforts as a country to address these paramet ers in a balanced ma nner.",not evaluated,"665 My country’s Nationally Determined Contributions and National Climate Change Policy , have outlined both adaptation and mi tigation actions, clearly in dicating o ur proposed efforts as a country to address these paramet ers in a balanced ma nner.
",not evaluated,1
666,"However, the implementation of these initiatives requires both financial and technical resources.",not evaluated,"666 However, the implementation of these initiatives requires both financial and technical resources.
",not evaluated,1
667,Lesotho therefore invites development partners to invest in these initiatives.,not evaluated,"667 Lesotho therefore invites development partners to invest in these initiatives.
",not evaluated,1
668," In Pari s, the world laid down a blueprint of clear actions needed to address climat e change under the Paris Agreement.",not evaluated,"668  In Pari s, the world laid down a blueprint of clear actions needed to address climat e change under the Paris Agreement.
",not evaluated,1
669,"Here in Katowice , we must finalise the structure that will bring the spirit and vision of the Paris Agreement to li fe - achieving the 1.5°C temp erature goal and protecting communities across the world from the devastating impacts of clima te change.",prioritarian,"669 Here in Katowice , we must finalise the structure that will bring the spirit and vision of the Paris Agreement to li fe - achieving the 1.5°C temp erature goal and protecting communities across the world from the devastating impacts of clima te change.
",utilitarian,1
670,"   The ‘Talanoa Dialogue’, inspired by the Pacific concept of constructive discussion, debate and story -telling, should con tinue here in Poland , to promote na tional climate actions needed to put the world on track to meet pre -2020 ambi tion and the long -term goals of the two -year old Paris Agreement.",not evaluated,"670    The ‘Talanoa Dialogue’, inspired by the Pacific concept of constructive discussion, debate and story -telling, should con tinue here in Poland , to promote na tional climate actions needed to put the world on track to meet pre -2020 ambi tion and the long -term goals of the two -year old Paris Agreement.
",general normative statement,1
671,"Mr. President,  In conclusion, we need commitments and united efforts on the on-going means of implementation in the form of financial resources, technology transfer and capacity building , for the period bey ond 2020 , to enable developing countries to implement their contributions.",prioritarian,"671 Mr. President,  In conclusion, we need commitments and united efforts on the on-going means of implementation in the form of financial resources, technology transfer and capacity building , for the period bey ond 2020 , to enable developing countries to implement their contributions.
",prioritarian,1
672,  I thank you ,not evaluated,"672   I thank you 
",not evaluated,1
673,"As President of the Republic of Macedonia, I have the honor to address you first at what is my last attendance at the Conference of the parties.",not evaluated,"673 As President of the Republic of Macedonia, I have the honor to address you first at what is my last attendance at the Conference of the parties.
",not evaluated,1
674," In the past 10 years I have witnessed both high expectations and soaring disappointments, great obstacles and even greater resolution by a handful of people, a global creative minority, that was determined to bring us, the policy and decision makers to Paris.",not evaluated,"674  In the past 10 years I have witnessed both high expectations and soaring disappointments, great obstacles and even greater resolution by a handful of people, a global creative minority, that was determined to bring us, the policy and decision makers to Paris.
",not evaluated,1
675,To bring us just to find out that Paris was but a start of a long race that will determine the fate of humanity.,not evaluated,"675 To bring us just to find out that Paris was but a start of a long race that will determine the fate of humanity.
",utilitarian,1
676,"With their contagious passion, they helped us see beyond the banal priorities of next elections into the essential needs of this and next generations.",not evaluated,"676 With their contagious passion, they helped us see beyond the banal priorities of next elections into the essential needs of this and next generations.
",utilitarian,1
677," We are no longer running a race to win, but to survive as human species.",not evaluated,"677  We are no longer running a race to win, but to survive as human species.
",utilitarian,1
678,"In our race with global warming, we have to train and learn as we run, because we are running out of time.",not evaluated,"678 In our race with global warming, we have to train and learn as we run, because we are running out of time.
",utilitarian,1
679,"We have to make profound changes in our lifestyle, production, consumption and development.",not evaluated,"679 We have to make profound changes in our lifestyle, production, consumption and development.
",utilitarian,1
680,We need to replace selfish consumerism with a sharing philosophy.,egalitarian,"680 We need to replace selfish consumerism with a sharing philosophy.
",egalitarian,1
681,"Without eternal morality, we will have ephemeral humanity.",not evaluated,"681 Without eternal morality, we will have ephemeral humanity.
",general normative statement,1
682,Only by changing the habits of our hearts will we start changing the heart of the unsustainable global energy system.,general normative statement,"682 Only by changing the habits of our hearts will we start changing the heart of the unsustainable global energy system.
",general normative statement,1
683, The Republic of Macedonia is continuously aligning its manner of reporting with the European Union standards.,not evaluated,"683  The Republic of Macedonia is continuously aligning its manner of reporting with the European Union standards.
",not evaluated,1
684,"We are changing the way in which strategies, policies and laws are being drafted and revised with transparent and wide participation of all stakeholders.",not evaluated,"684 We are changing the way in which strategies, policies and laws are being drafted and revised with transparent and wide participation of all stakeholders.
",egalitarian,1
685,But even that is not enough.,not evaluated,"685 But even that is not enough.
",not evaluated,1
686,"As I speak here, many of my fellow citizens are breathing in some of the most polluted air in Europe.",not evaluated,"686 As I speak here, many of my fellow citizens are breathing in some of the most polluted air in Europe.
",not evaluated,1
687,"The path is narrow, and we need to stand shoulder to shoulder.",not evaluated,"687 The path is narrow, and we need to stand shoulder to shoulder.
",egalitarian,1
688,"We need to forge a circle of trust among politicians, scientists, entrepreneurs, educators, activists, because we are not racing against each other, but together as a team.",not evaluated,"688 We need to forge a circle of trust among politicians, scientists, entrepreneurs, educators, activists, because we are not racing against each other, but together as a team.
",egalitarian,1
689,"Energy, agriculture, transport and construction sectors have to take climate change into consideration.",not evaluated,"689 Energy, agriculture, transport and construction sectors have to take climate change into consideration.
",utilitarian,1
690,"It is necessary for the health of the people, especially the most vulnerable categories.",prioritarian,"690 It is necessary for the health of the people, especially the most vulnerable categories.
",prioritarian,1
691,"So, our permanent commitment must be green growth and development and lower carbon emissions.",prioritarian,"691 So, our permanent commitment must be green growth and development and lower carbon emissions.
",utilitarian,1
692,But that is possible only if we create green jobs.,not evaluated,"692 But that is possible only if we create green jobs.
",utilitarian,1
693,"Therefore, we support the Solidarity and Just Transition of the Silesia Declaration that deals with prequalification of workforce.",not evaluated,"693 Therefore, we support the Solidarity and Just Transition of the Silesia Declaration that deals with prequalification of workforce.
",egalitarian,1
694, We expect COP24 to place the general rules for monitoring the progress of countries’ implementation of the Paris Agreement.,not evaluated,"694  We expect COP24 to place the general rules for monitoring the progress of countries’ implementation of the Paris Agreement.
",not evaluated,1
695,"The guidelines must be clear, comprehensive but also flexible enough for every country to make assessments and to report on its advancement towards the global goal.",not evaluated,"695 The guidelines must be clear, comprehensive but also flexible enough for every country to make assessments and to report on its advancement towards the global goal.
",not evaluated,1
696,The Republic of Macedonia belongs to one of the most vulnerable regions in the world in terms of climate change.,not evaluated,"696 The Republic of Macedonia belongs to one of the most vulnerable regions in the world in terms of climate change.
",not evaluated,1
697,"Therefore, along the climate change mitigation rules, the decisions should include climate change adaptation of the most affected sectors.",prioritarian,"697 Therefore, along the climate change mitigation rules, the decisions should include climate change adaptation of the most affected sectors.
",prioritarian,1
698,There must be a parity between mitigation and adaptation.,not evaluated,"698 There must be a parity between mitigation and adaptation.
",egalitarian,1
699,This is especially important in the context of finance.,not evaluated,"699 This is especially important in the context of finance.
",not evaluated,1
700, The Republic of Macedonia remains dedicated to these efforts.,not evaluated,"700  The Republic of Macedonia remains dedicated to these efforts.
",not evaluated,1
701,"We need to run this race not to win, but to survive, not for ourselves, but for future generations.",utilitarian,"701 We need to run this race not to win, but to survive, not for ourselves, but for future generations.
",utilitarian,1
702, Thank you.,not evaluated,"702  Thank you.
",not evaluated,1
703,"Mr. President , Malawi would like to share her Climate Talanoa experience.",not evaluated,"703 Mr. President , Malawi would like to share her Climate Talanoa experience.
",not evaluated,1
704,We have listened to their Excellencies on their very touching interventions and stri des from different parts of the world.,not evaluated,"704 We have listened to their Excellencies on their very touching interventions and stri des from different parts of the world.
",not evaluated,1
705," In recent times, the German Watch has ranked Malawi as the 3rd most vulnerable country to climate change risk.",not evaluated,"705  In recent times, the German Watch has ranked Malawi as the 3rd most vulnerable country to climate change risk.
",not evaluated,1
706,"In the year 2015, the country experienced unprecedented devastating floods that affected 1.1 million people, displaced 230,000 people, killed 176 people with 172 people reported missing .",not evaluated,"706 In the year 2015, the country experienced unprecedented devastating floods that affected 1.1 million people, displaced 230,000 people, killed 176 people with 172 people reported missing .
",not evaluated,1
707,This is climate injustice against humanity.,utilitarian,"707 This is climate injustice against humanity.
",general normative statement,1
708,The floods also left homes and schools submerged in water and roads washed away.,not evaluated,"708 The floods also left homes and schools submerged in water and roads washed away.
",not evaluated,1
709,People were trapped in their villages by the floodwaters.,not evaluated,"709 People were trapped in their villages by the floodwaters.
",not evaluated,1
710,A joint search and rescue operation by the Malawi P olice Service and t he Malawi Defence Force rescue d people who were trapped by floodwaters.,not evaluated,"710 A joint search and rescue operation by the Malawi P olice Service and t he Malawi Defence Force rescue d people who were trapped by floodwaters.
",not evaluated,1
711,A post -disaster needs assessment (PDNA) which was undertaken estimated damages and losses at about US$335 million while the cost of recovery and reconstruction needs was estimated at US$494 million.,not evaluated,"711 A post -disaster needs assessment (PDNA) which was undertaken estimated damages and losses at about US$335 million while the cost of recovery and reconstruction needs was estimated at US$494 million.
",not evaluated,1
712,"In 2016, Malawi was affected by an El Nino induced drought which affected six million seven hundred thousand people.",not evaluated,"712 In 2016, Malawi was affected by an El Nino induced drought which affected six million seven hundred thousand people.
",not evaluated,1
713,A PDNA of the 2016 drought estimated damages and losses at US$365.9 million while recovery requirements were estimated at US$500.2 million .,not evaluated,"713 A PDNA of the 2016 drought estimated damages and losses at US$365.9 million while recovery requirements were estimated at US$500.2 million .
",not evaluated,1
